IdFeedBack,Prediction
S01_Sess02_FB052,0.008820350303275399
S01_Sess02_FB053,0.01995306936655444
S01_Sess02_FB054,0.008994246598743823
S01_Sess02_FB055,0.021007370776719585
S01_Sess02_FB056,0.005883972395889024
S01_Sess02_FB057,0.03282311787813283
S01_Sess02_FB058,0.001713626572278576
S01_Sess02_FB059,0.009888588310141649
S01_Sess02_FB060,0.010257578412947261
S01_Sess03_FB001,0.0029951058024506386
S01_Sess03_FB002,0.0006476487896070973
S01_Sess03_FB003,0.014290317182689591
S01_Sess03_FB004,0.0167692174178829
S01_Sess03_FB005,0.026098477654040646
S01_Sess03_FB006,0.0029764388924730877
S01_Sess03_FB007,0.01759834326175971
S01_Sess03_FB008,0.014710035110711889
S01_Sess03_FB009,0.004985072463242489
S01_Sess03_FB010,0.0010270599036238143
S01_Sess03_FB011,0.005905782867320048
S01_Sess03_FB012,0.014086472911384656
S01_Sess03_FB013,0.009598840602579314
S01_Sess03_FB014,0.009012449312111299
S01_Sess03_FB015,0.0034275608880966982
S01_Sess03_FB016,0.006870388464546881
S01_Sess03_FB017,0.04159059081946109
S01_Sess03_FB018,0.08954331314881724
S01_Sess03_FB019,0.0033244121742139598
S01_Sess03_FB020,0.013568440637806134
S01_Sess03_FB021,0.05643674456058586
S01_Sess03_FB022,0.01872574890893858
S01_Sess03_FB023,0.020748283579240887
S01_Sess03_FB024,0.007349515761934018
S01_Sess03_FB025,0.004246186002288959
S01_Sess03_FB026,0.010295504745421359
S01_Sess03_FB027,0.021599613621164505
S01_Sess03_FB028,0.0071645972267210265
S01_Sess03_FB029,0.0112808749906851
S01_Sess03_FB030,0.0036851998372275318
S01_Sess03_FB031,0.011100797814123355
S01_Sess03_FB032,0.01266393205993308
S01_Sess03_FB033,0.008845559522811536
S01_Sess03_FB034,0.001760521999623245
S01_Sess03_FB035,0.06186183498287831
S01_Sess03_FB036,0.01678111975519242
S01_Sess03_FB037,0.026745688878408853
S01_Sess03_FB038,0.008720177478283138
S01_Sess03_FB039,0.016466539447691983
S01_Sess03_FB040,0.02364766853032335
S01_Sess03_FB041,0.01615212488801543
S01_Sess03_FB042,0.004213031353967459
S01_Sess03_FB043,0.00678517313269746
S01_Sess03_FB044,0.011192004953124661
S01_Sess03_FB045,0.004459231019451502
S01_Sess03_FB046,0.011776585177503395
S01_Sess03_FB047,0.005021837783252298
S01_Sess03_FB048,0.03161740814505088
S01_Sess03_FB049,0.021795588027117018
S01_Sess03_FB050,0.040036762266754226
S01_Sess03_FB051,0.006761194424685879
S01_Sess03_FB052,0.0044730722888042165
S01_Sess03_FB053,0.004099023600997979
S01_Sess03_FB054,0.0017964438689974471
S01_Sess03_FB055,0.009529554960401825
S01_Sess03_FB056,0.0018919387917592247
S01_Sess03_FB057,0.006918247501655245
S01_Sess03_FB058,0.0072911147334333406
S01_Sess03_FB059,0.028517403380858453
S01_Sess03_FB060,0.0006028257862970181
S01_Sess04_FB001,0.03893984815851455
S01_Sess04_FB002,0.01950503482296132
S01_Sess04_FB003,0.00537965222520026
S01_Sess04_FB004,0.011629588937839603
S01_Sess04_FB005,0.041777096988509184
S01_Sess04_FB006,0.013267701634634248
S01_Sess04_FB007,0.006226001225368035
S01_Sess04_FB008,0.006627959583242242
S01_Sess04_FB009,0.004318802150007632
S01_Sess04_FB010,0.005635365303289631
S01_Sess04_FB011,0.011550749338833483
S01_Sess04_FB012,0.011981128427054094
S01_Sess04_FB013,0.019513297529508172
S01_Sess04_FB014,0.016105210468215964
S01_Sess04_FB015,0.022661814161805308
S01_Sess04_FB016,0.02436918912949093
S01_Sess04_FB017,0.011288517917980039
S01_Sess04_FB018,0.06749863100408007
S01_Sess04_FB019,0.0026942766242743933
S01_Sess04_FB020,0.026873477854582207
S01_Sess04_FB021,0.0032894398887951377
S01_Sess04_FB022,0.005948155065080139
S01_Sess04_FB023,0.0017424544555939105
S01_Sess04_FB024,0.01049004667408943
S01_Sess04_FB025,0.008536178687070335
S01_Sess04_FB026,0.009324340310576195
S01_Sess04_FB027,0.015885835992590126
S01_Sess04_FB028,0.003891653212685117
S01_Sess04_FB029,0.0038643172487469748
S01_Sess04_FB030,0.01139739998103518
S01_Sess04_FB031,0.009472608387869223
S01_Sess04_FB032,0.015022663151957083
S01_Sess04_FB033,0.004463091946698295
S01_Sess04_FB034,0.010017761843414892
S01_Sess04_FB035,0.0021026386927113926
S01_Sess04_FB036,0.019126281099133665
S01_Sess04_FB037,0.01582926696880206
S01_Sess04_FB038,0.0035400505924381336
S01_Sess04_FB039,0.01552183366114973
S01_Sess04_FB040,0.00450238852226755
S01_Sess04_FB041,0.0027103980547913214
S01_Sess04_FB042,0.010315634745375116
S01_Sess04_FB043,0.007210624870123312
S01_Sess04_FB044,0.008807536241361089
S01_Sess04_FB045,0.015215564095186955
S01_Sess04_FB046,0.003118658598266825
S01_Sess04_FB047,0.014832495763805884
S01_Sess04_FB048,0.008680876094892638
S01_Sess04_FB049,0.003050600584355354
S01_Sess04_FB050,0.013282503478488914
S01_Sess04_FB051,0.0029520005653062655
S01_Sess04_FB052,0.0013010804508816198
S01_Sess04_FB053,0.006063789803301111
S01_Sess04_FB054,0.04281610129872976
S01_Sess04_FB055,0.023847105019707764
S01_Sess04_FB056,0.01639297598500657
S01_Sess04_FB057,0.0010362333254239605
S01_Sess04_FB058,0.0022741402037278844
S01_Sess04_FB059,0.011444816654620688
S01_Sess04_FB060,0.0054933398801416
S01_Sess05_FB001,0.001422953611019848
S01_Sess05_FB002,0.005539621201009944
S01_Sess05_FB003,0.0007422874378398589
S01_Sess05_FB004,0.0022224762424845786
S01_Sess05_FB005,0.005785324104795509
S01_Sess05_FB006,0.0037923001649728116
S01_Sess05_FB007,0.04723480340019298
S01_Sess05_FB008,0.01190975667077476
S01_Sess05_FB009,0.014240527634850788
S01_Sess05_FB010,0.004453772658154714
S01_Sess05_FB011,0.0016619027687362472
S01_Sess05_FB012,0.011162487126359557
S01_Sess05_FB013,0.008039327260393886
S01_Sess05_FB014,0.007930799744720385
S01_Sess05_FB015,0.011819617176659233
S01_Sess05_FB016,0.019887016950684712
S01_Sess05_FB017,0.01145557939273773
S01_Sess05_FB018,0.0075237879708965946
S01_Sess05_FB019,0.004307954916099163
S01_Sess05_FB020,0.0013672698660459669
S01_Sess05_FB021,0.003505912909279522
S01_Sess05_FB022,0.005195136324002362
S01_Sess05_FB023,0.005170909154133983
S01_Sess05_FB024,0.002639274584576694
S01_Sess05_FB025,0.008974447704326581
S01_Sess05_FB026,0.0021415007889219336
S01_Sess05_FB027,0.015772052767613596
S01_Sess05_FB028,0.002489768658091852
S01_Sess05_FB029,0.0024690653573624034
S01_Sess05_FB030,0.002979484603317744
S01_Sess05_FB031,0.004253783038226678
S01_Sess05_FB032,0.01536576739267935
S01_Sess05_FB033,0.00042222112482512156
S01_Sess05_FB034,0.024008749559979618
S01_Sess05_FB035,0.0005445437897489631
S01_Sess05_FB036,0.0022985605311529756
S01_Sess05_FB037,0.003948143759750791
S01_Sess05_FB038,0.0009277233529259892
S01_Sess05_FB039,0.0030667696156879915
S01_Sess05_FB040,0.008785134802000435
S01_Sess05_FB041,0.0026224559757776927
S01_Sess05_FB042,0.0090995729021788
S01_Sess05_FB043,0.008928695635727603
S01_Sess05_FB044,0.0035601102944390114
S01_Sess05_FB045,0.0024616340348042904
S01_Sess05_FB046,0.013173901583896279
S01_Sess05_FB047,0.00572912542189115
S01_Sess05_FB048,0.0019117426131501445
S01_Sess05_FB049,0.02259794398696234
S01_Sess05_FB050,0.02374900931752356
S01_Sess05_FB051,0.0011423815586992852
S01_Sess05_FB052,0.012444251579009627
S01_Sess05_FB053,0.0035280392938602865
S01_Sess05_FB054,0.001755748030182187
S01_Sess05_FB055,0.009029652678515796
S01_Sess05_FB056,0.005145680295608351
S01_Sess05_FB057,0.0029025787933038448
S01_Sess05_FB058,0.02134890760389233
S01_Sess05_FB059,0.005228876991320966
S01_Sess05_FB060,0.0021022509243627265
S01_Sess05_FB061,0.0012791395935794982
S01_Sess05_FB062,0.0029275569146873953
S01_Sess05_FB063,0.00539164937548697
S01_Sess05_FB064,0.0033336424571161418
S01_Sess05_FB065,0.0025982180683387663
S01_Sess05_FB066,0.0017255351296651415
S01_Sess05_FB067,0.020595732592711413
S01_Sess05_FB068,0.010047797575951534
S01_Sess05_FB069,0.009871003382190265
S01_Sess05_FB070,0.0022544006739340667
S01_Sess05_FB071,0.005707997860356382
S01_Sess05_FB072,0.004246216113366733
S01_Sess05_FB073,0.005673468925116479
S01_Sess05_FB074,0.009430009462772528
S01_Sess05_FB075,0.0016687750766112785
S01_Sess05_FB076,0.0022030278351304906
S01_Sess05_FB077,0.0028664085908980306
S01_Sess05_FB078,0.001328279909376269
S01_Sess05_FB079,0.009267153287907724
S01_Sess05_FB080,0.004000576294446783
S01_Sess05_FB081,0.014291535142067949
S01_Sess05_FB082,0.00029024458960411927
S01_Sess05_FB083,0.0011260192883718117
S01_Sess05_FB084,0.00593951824101412
S01_Sess05_FB085,0.007875237514952338
S01_Sess05_FB086,0.013791623093281665
S01_Sess05_FB087,0.004468485576213552
S01_Sess05_FB088,0.0021239197694174964
S01_Sess05_FB089,0.0025714905016646084
S01_Sess05_FB090,0.005845421460442925
S01_Sess05_FB091,0.01748596039779932
S01_Sess05_FB092,0.006151907162093649
S01_Sess05_FB093,0.012607820176402605
S01_Sess05_FB094,0.0017065880639527105
S01_Sess05_FB095,0.006559726870357584
S01_Sess05_FB096,0.005475295752013479
S01_Sess05_FB097,0.006845625381883636
S01_Sess05_FB098,0.00758948751528522
S01_Sess05_FB099,0.005184148662565203
S01_Sess05_FB100,0.0015543173772284361
S03_Sess01_FB001,0.004767921100528961
S03_Sess01_FB002,0.0012775421280884134
S03_Sess01_FB003,0.012583261368206925
S03_Sess01_FB004,0.02084852434950766
S03_Sess01_FB005,0.0028442879966137126
S03_Sess01_FB006,0.002497158925476984
S03_Sess01_FB007,0.003486088665508984
S03_Sess01_FB008,0.015846775013004882
S03_Sess01_FB009,0.0032462778855269214
S03_Sess01_FB010,0.02778660774396932
S03_Sess01_FB011,0.03287421627380104
S03_Sess01_FB012,0.01529246814483289
S03_Sess01_FB013,0.0028135350818663516
S03_Sess01_FB014,0.0009640740526700891
S03_Sess01_FB015,0.0006822831090507964
S03_Sess01_FB016,0.011363209417383922
S03_Sess01_FB017,0.013788936125474095
S03_Sess01_FB018,0.007780800524426098
S03_Sess01_FB019,0.022731322761438157
S03_Sess01_FB020,0.0030686815374242446
S03_Sess01_FB021,0.0038129296291769415
S03_Sess01_FB022,0.015060373661925886
S03_Sess01_FB023,0.001963526357338337
S03_Sess01_FB024,0.0035968343823710304
S03_Sess01_FB025,0.002292347357072902
S03_Sess01_FB026,0.008780998779984344
S03_Sess01_FB027,0.007824765445635463
S03_Sess01_FB028,0.005813273321672453
S03_Sess01_FB029,0.020155522546706165
S03_Sess01_FB030,0.0076962859758931915
S03_Sess01_FB031,0.0038908410205786372
S03_Sess01_FB032,0.015384361119122891
S03_Sess01_FB033,0.0019341739617447658
S03_Sess01_FB034,0.002113601479144419
S03_Sess01_FB035,0.0029641105599360817
S03_Sess01_FB036,0.002747576868625121
S03_Sess01_FB037,0.016747627896291913
S03_Sess01_FB038,0.0016131225970785251
S03_Sess01_FB039,0.009689318968532132
S03_Sess01_FB040,0.004740883727394458
S03_Sess01_FB041,0.007195962778432004
S03_Sess01_FB042,0.0015439989078904876
S03_Sess01_FB043,0.012858382271033612
S03_Sess01_FB044,0.003017302237287032
S03_Sess01_FB045,0.007375270839205709
S03_Sess01_FB046,0.023953319848709843
S03_Sess01_FB047,0.02659200512239655
S03_Sess01_FB048,0.0014838442327925546
S03_Sess01_FB049,0.0022520661986121524
S03_Sess01_FB050,0.0038903359942402127
S03_Sess01_FB051,0.03158199383711961
S03_Sess01_FB052,0.0009153870776679604
S03_Sess01_FB053,0.016666157701887063
S03_Sess01_FB054,0.00794745907895644
S03_Sess01_FB055,0.004925004256715193
S03_Sess01_FB056,0.0019305792638019625
S03_Sess01_FB057,0.00093079532728671
S03_Sess01_FB058,0.0219854386078471
S03_Sess01_FB059,0.005414395911829667
S03_Sess01_FB060,0.0076333359659618745
S03_Sess02_FB001,0.023069834319645113
S03_Sess02_FB002,0.0011038858481403483
S03_Sess02_FB003,0.04695964773708684
S03_Sess02_FB004,0.005105456544783227
S03_Sess02_FB005,0.008398695138907054
S03_Sess02_FB006,0.0034461162739974956
S03_Sess02_FB007,0.0015147651237796874
S03_Sess02_FB008,0.009260780878962977
S03_Sess02_FB009,0.011196536723889854
S03_Sess02_FB010,0.009711961572183602
S03_Sess02_FB011,0.002808268785586794
S03_Sess02_FB012,0.0037810419481159574
S03_Sess02_FB013,0.0004649770523042683
S03_Sess02_FB014,0.010195454435735258
S03_Sess02_FB015,0.014874059901292527
S03_Sess02_FB016,0.005963844323058126
S03_Sess02_FB017,0.022303500243075088
S03_Sess02_FB018,0.012019663023863241
S03_Sess02_FB019,0.0031553069649241233
S03_Sess02_FB020,0.0010623300166397792
S03_Sess02_FB021,0.002559221287383121
S03_Sess02_FB022,0.004888487873148544
S03_Sess02_FB023,0.0036972291627058312
S03_Sess02_FB024,0.01522673029992288
S03_Sess02_FB025,0.00900544494160496
S03_Sess02_FB026,0.0013493412462858968
S03_Sess02_FB027,0.004337563725834709
S03_Sess02_FB028,0.021050108658256177
S03_Sess02_FB029,0.03665443824916601
S03_Sess02_FB030,0.012749275564115663
S03_Sess02_FB031,0.0064479920830327175
S03_Sess02_FB032,0.0009893995466051337
S03_Sess02_FB033,0.005299559480545707
S03_Sess02_FB034,0.0018028592298719175
S03_Sess02_FB035,0.001958914716599987
S03_Sess02_FB036,0.004230306701733414
S03_Sess02_FB037,0.001709987471962966
S03_Sess02_FB038,0.004224259407106362
S03_Sess02_FB039,0.0006305245200983916
S03_Sess02_FB040,0.0009779268365834785
S03_Sess02_FB041,0.021141866817932526
S03_Sess02_FB042,0.003135378033118642
S03_Sess02_FB043,0.0042334003444104455
S03_Sess02_FB044,0.005557065697127381
S03_Sess02_FB045,0.003454796065703162
S03_Sess02_FB046,0.0017363648593284257
S03_Sess02_FB047,0.002811211689543293
S03_Sess02_FB048,0.002434578560530511
S03_Sess02_FB049,0.007792378321377823
S03_Sess02_FB050,0.004341208730965999
S03_Sess02_FB051,0.001197822708599518
S03_Sess02_FB052,0.009435768606541361
S03_Sess02_FB053,0.0008658434915313876
S03_Sess02_FB054,0.001517421349303581
S03_Sess02_FB055,0.009533724433911527
S03_Sess02_FB056,0.0030322097444716906
S03_Sess02_FB057,0.0028119760116393877
S03_Sess02_FB058,0.013428955087015632
S03_Sess02_FB059,0.0056492082007505336
S03_Sess02_FB060,0.026023471080658597
S03_Sess03_FB001,0.002365520521520027
S03_Sess03_FB002,0.0049845837611422784
S03_Sess03_FB003,0.007877178376902213
S03_Sess03_FB004,0.004214120772277513
S03_Sess03_FB005,0.013180925020361046
S03_Sess03_FB006,0.005531333033888283
S03_Sess03_FB007,0.003455431862896156
S03_Sess03_FB008,0.0013742291675615977
S03_Sess03_FB009,0.004143131614778361
S03_Sess03_FB010,0.0043440634274712385
S03_Sess03_FB011,0.002774606505334693
S03_Sess03_FB012,0.0010348187713322095
S03_Sess03_FB013,0.014642257795818908
S03_Sess03_FB014,0.00036026482194204443
S03_Sess03_FB015,0.000930514343010707
S03_Sess03_FB016,0.0019206425623452394
S03_Sess03_FB017,0.0022740430677609816
S03_Sess03_FB018,0.01120217818217938
S03_Sess03_FB019,0.0027210342367490407
S03_Sess03_FB020,0.001708507965935776
S03_Sess03_FB021,0.004799205995426857
S03_Sess03_FB022,0.0008225971817993914
S03_Sess03_FB023,0.0008627735748047502
S03_Sess03_FB024,0.0020919119694160315
S03_Sess03_FB025,0.004491345118754993
S03_Sess03_FB026,0.0026183350821661557
S03_Sess03_FB027,0.010011945012673794
S03_Sess03_FB028,0.010083102491414976
S03_Sess03_FB029,0.008856278757766418
S03_Sess03_FB030,0.0033172892783580894
S03_Sess03_FB031,0.002653834014796712
S03_Sess03_FB032,0.0030759099852732514
S03_Sess03_FB033,0.008472961357849857
S03_Sess03_FB034,0.004614474020622542
S03_Sess03_FB035,0.0005807501871253907
S03_Sess03_FB036,0.008929781781387931
S03_Sess03_FB037,0.0005232165464766167
S03_Sess03_FB038,0.00019976869788321375
S03_Sess03_FB039,0.0026410058877756526
S03_Sess03_FB040,0.0013984056255402274
S03_Sess03_FB041,0.0008855841363017642
S03_Sess03_FB042,0.002916420594668903
S03_Sess03_FB043,0.004351220666148129
S03_Sess03_FB044,0.0021161653901470463
S03_Sess03_FB045,0.0008588274819586047
S03_Sess03_FB046,0.0024843384681721287
S03_Sess03_FB047,0.0018286696267442667
S03_Sess03_FB048,0.007386813031224682
S03_Sess03_FB049,0.004691403969983008
S03_Sess03_FB050,0.003306316801171908
S03_Sess03_FB051,0.021362989557266395
S03_Sess03_FB052,0.014760166495074537
S03_Sess03_FB053,0.006103038646994469
S03_Sess03_FB054,0.017323712365233956
S03_Sess03_FB055,0.0015570715393101316
S03_Sess03_FB056,0.0020710021026655754
S03_Sess03_FB057,0.002733135043176253
S03_Sess03_FB058,0.004378565268706728
S03_Sess03_FB059,0.004092257486876723
S03_Sess03_FB060,0.0006461873089214625
S03_Sess04_FB001,0.0024221691156731374
S03_Sess04_FB002,0.0016476775518463411
S03_Sess04_FB003,0.0018011264451101765
S03_Sess04_FB004,0.0223344165297413
S03_Sess04_FB005,0.012327214639370417
S03_Sess04_FB006,0.003170477301246754
S03_Sess04_FB007,0.003957484732390922
S03_Sess04_FB008,0.001998958700439312
S03_Sess04_FB009,0.07426938431679106
S03_Sess04_FB010,0.012715176844382637
S03_Sess04_FB011,0.009449599914324218
S03_Sess04_FB012,0.0011660259039333713
S03_Sess04_FB013,0.0011329602698025357
S03_Sess04_FB014,0.005916219487210129
S03_Sess04_FB015,0.0020184638267732678
S03_Sess04_FB016,0.0023375912376870783
S03_Sess04_FB017,0.001203755794278411
S03_Sess04_FB018,0.028345552994756742
S03_Sess04_FB019,0.01423811626960708
S03_Sess04_FB020,0.004634724483880663
S03_Sess04_FB021,0.002969275853587857
S03_Sess04_FB022,0.005416527695737782
S03_Sess04_FB023,0.003885691397859262
S03_Sess04_FB024,0.0010233676231797743
S03_Sess04_FB025,0.0030441218923757596
S03_Sess04_FB026,0.0038199163114926386
S03_Sess04_FB027,0.000580431075344348
S03_Sess04_FB028,0.002411664260571142
S03_Sess04_FB029,0.001212114118991856
S03_Sess04_FB030,0.004279378346303406
S03_Sess04_FB031,0.0008921316235932123
S03_Sess04_FB032,0.0019267221033783535
S03_Sess04_FB033,0.000263944180544391
S03_Sess04_FB034,0.012082640798467333
S03_Sess04_FB035,0.001243428828024386
S03_Sess04_FB036,0.017923713872807025
S03_Sess04_FB037,0.005443324063641862
S03_Sess04_FB038,0.007834956571390548
S03_Sess04_FB039,0.00335720160432968
S03_Sess04_FB040,0.013709141775839614
S03_Sess04_FB041,0.0005666769254589377
S03_Sess04_FB042,0.00195721887284408
S03_Sess04_FB043,0.001159751457474085
S03_Sess04_FB044,0.001664296539687861
S03_Sess04_FB045,0.0006924823505624433
S03_Sess04_FB046,0.002590601929856543
S03_Sess04_FB047,0.0014426355675614035
S03_Sess04_FB048,0.0024569671452852465
S03_Sess04_FB049,0.02132062507046535
S03_Sess04_FB050,0.00473919074987556
S03_Sess04_FB051,0.0006507571162117712
S03_Sess04_FB052,0.0029832870386616635
S03_Sess04_FB053,0.0006030203509591944
S03_Sess04_FB054,0.002746436226030721
S03_Sess04_FB055,0.0014222926176983327
S03_Sess04_FB056,0.0002980670169590238
S03_Sess04_FB057,0.014166875282396496
S03_Sess04_FB058,0.0035791362035044166
S03_Sess04_FB059,0.007020089582486565
S03_Sess04_FB060,0.004550975919229656
S03_Sess05_FB001,0.0027260985665323303
S03_Sess05_FB002,0.003953130697332376
S03_Sess05_FB003,0.0025703130491324102
S03_Sess05_FB004,0.002095257689097369
S03_Sess05_FB005,0.0036585474321268125
S03_Sess05_FB006,0.002174641736654255
S03_Sess05_FB007,0.0019523817477272699
S03_Sess05_FB008,0.006972763106965375
S03_Sess05_FB009,0.0010247259801326213
S03_Sess05_FB010,0.0007370792942339978
S03_Sess05_FB011,0.006849875723144867
S03_Sess05_FB012,0.00253862070319845
S03_Sess05_FB013,0.0068372891376348435
S03_Sess05_FB014,0.0009534873765222472
S03_Sess05_FB015,0.03642412509390652
S03_Sess05_FB016,0.0012247638799552055
S03_Sess05_FB017,0.00942871537360428
S03_Sess05_FB018,0.0012608323076880848
S03_Sess05_FB019,0.00508639465819473
S03_Sess05_FB020,0.0020596463724652197
S03_Sess05_FB021,0.0013240061005936757
S03_Sess05_FB022,0.008286737185110717
S03_Sess05_FB023,0.004639298259534618
S03_Sess05_FB024,0.00035530886943936825
S03_Sess05_FB025,0.00874037923002955
S03_Sess05_FB026,0.0018274649415739098
S03_Sess05_FB027,0.0011108764261890502
S03_Sess05_FB028,0.005271432938046764
S03_Sess05_FB029,0.004265716257997609
S03_Sess05_FB030,0.0009114808134458766
S03_Sess05_FB031,0.000656027686899122
S03_Sess05_FB032,0.001442437926445664
S03_Sess05_FB033,0.0022302597644931086
S03_Sess05_FB034,0.003738803186498681
S03_Sess05_FB035,0.001457906411534574
S03_Sess05_FB036,0.0042617624867748415
S03_Sess05_FB037,0.01994499956278207
S03_Sess05_FB038,0.018482120106073495
S03_Sess05_FB039,0.0014954015050130905
S03_Sess05_FB040,0.0013822811647892933
S03_Sess05_FB041,0.002806332222232117
S03_Sess05_FB042,0.008823853467470435
S03_Sess05_FB043,0.0032625612316820487
S03_Sess05_FB044,0.0009063274858672894
S03_Sess05_FB045,0.0003019981178263292
S03_Sess05_FB046,0.004371336485661585
S03_Sess05_FB047,0.0015373316159864876
S03_Sess05_FB048,0.0034605518131766385
S03_Sess05_FB049,0.001769438274803706
S03_Sess05_FB050,0.0009322659661076923
S03_Sess05_FB051,0.004992392919119006
S03_Sess05_FB052,0.007416025857911649
S03_Sess05_FB053,0.002023474545116963
S03_Sess05_FB054,0.0009792870693365457
S03_Sess05_FB055,0.009114553072445533
S03_Sess05_FB056,0.004914415187597455
S03_Sess05_FB057,0.003544251229554367
S03_Sess05_FB058,0.00475675105367607
S03_Sess05_FB059,0.004703965931908557
S03_Sess05_FB060,0.0009184940042024428
S03_Sess05_FB061,0.0028259565141587617
S03_Sess05_FB062,0.0010051737429682258
S03_Sess05_FB063,0.0012093002126198154
S03_Sess05_FB064,0.007944686994331637
S03_Sess05_FB065,0.0007453859612529643
S03_Sess05_FB066,0.008859253471147894
S03_Sess05_FB067,0.013699230769386067
S03_Sess05_FB068,0.0028636751903174528
S03_Sess05_FB069,0.0032380377231645435
S03_Sess05_FB070,0.00430295166608533
S03_Sess05_FB071,0.01369872061820282
S03_Sess05_FB072,0.003875916075859484
S03_Sess05_FB073,0.008658427693774081
S03_Sess05_FB074,0.002954855979063188
S03_Sess05_FB075,0.017528035289308366
S03_Sess05_FB076,0.00226720548721705
